Query	UserId	ChatsQuantity	BotAnswer	BotHelp	Date
Здравствуйте! ИФНС направила нам требование от 07.03.2024г. с запросом документов за период с 01.01.2020г. по 30.09.2023г. в соответствии со ст.93, п.1 статьи 93.1, абзацем первым пункта 5 статьи 93.1 НК РФ. Имеет ли право ИФНС запрашивать документы за период 2020г.?	4805044	1	0	0	45362
Добры день! Организация на ЕСХН систематически предоставляет услуги аренды сельскохозяйственной техники, оквэд по аренде отсутствует, подскажите пожалуйста на каком счете лучше отразить на счете 90 или счет 91	7841244	1	0	0	45362
Добрый день!	630400	1	1	0	45362
Добрый день! Организация хочет купить квартиру для передачи ее победителю розыгрыша. Как правильно оформить куплю-продажу и передачу квартиры победителю?	17608748	1	0	0	45362
Добрый день)	21280869	1	1	0	45362
календарь бухгалтера	21332114	1	1	1	45362
"Отсутствует подпись в строке 12 УПД ""груз передал"". Обязательна ли тут подпись и чем грозит ее отсутствие"	2872391	1	0	0	45362
Добрый день! подскажите, как настроить кадровое делопроизводство на предприятии? какие обязательно документы и журналы должны быть?	3826699	1	0	0	45362
календарь бухгалтера	21637519	1	1	1	45362
Здравствуйте. Сотрудник был принят на работу как внешний совместитель в ноябре 2023г. В марте 2024г уходит на больничный . Должно ли предприятие начислять больничный и отправлять данные в сфр, если проактив поступил в систему?	3545373	1	0	0	45362
здравствуйте, подскажите от учредителя в хозяйственное ведение передан компьютер, балансовая стоимость 100 тыс. руб., амортизация начислена 100 тыс. руб., остаточная 0. руб. Как принять на учет ОС? какие проводки в бух. учете?	675060	1	0	0	45362
здравствуйте. подскажите пож с 1 января 24 года,Ю ничего же не изменилось по уведомлениям корректировочным? Т.е за сданный период январь февраль могу подать корректировочное уведомление по ндфл?	17591852	1	0	0	45362
подскажите трудовой договор электромонтажник (электрик)	154213	1	1	1	45362
Доброго дня! Подскажите, пожалуйста, приказ о вступлении в должность генерального директора общества , является ли кадровым документом?	353355	1	0	0	45362
образец заполнения платежного поручения на енп	11326118	1	1	0	45362
добрый день.	806993	1	1	0	45362
Здравствуйте! Подскажите сотрудник идет в отпуск, в расчетном периоде есть месяца где он перешел на 0,5 ставки с 01 января 2024 года было повышение окладов, в расчетном периоде месяца с полной ставкой увеличивать на коэфф. повышения полностью	3625005	1	0	0	45362
воинский учет	14722020	1	1	1	45362
изменения в налоговом учете в 2024 году	9390437	1	1	0	45362
воинский учет	13046003	1	1	1	45362
годовой налог усн надо платежное поручение подавать?	20787231	1	0	0	45362
Доброе утро. Какие документы должен предоставить контрагент для передачи металла и пластмасса для переработки (утилизации).	3432088	1	0	0	45362
Здравствуйте. В трудовом договоре с инвалидом прописано что он работает в ночное время. Нужно ли дополнительно подписывать согласие с ним об этом? Есть ли у вас образец?	2321585	1	0	0	45362
изм в 2024 году	21585192	1	1	0	45362
как составить пояснения в налоговую	2549890	1	1	1	45362
Добрый день !	1843454	1	1	0	45362
Добрый день, изменения с марта 2024 года	2289592	1	1	1	45362
Добрый день!	10518717	1	1	0	45362
Доброе утро. Сотрудник подал заявление об увольнении 6 марта. Директро подписал с отработкой 2 недели. Последний рабочий день?	2139974	1	0	0	45362
добрый день. Изменения с марта	4337673	1	1	1	45362
"Добрый день. Предприятие оказывает нам услуги по поставке Интернета. За январь 2024 выставили акт и счет-фактуру на старый договор. После заключения нового договора датой февраля, но срок действия с 01.01.2024 г. Выставляют акт за январь 2024 со знаком ""-"" и акт на новый договор за январь-февраль2024, а счет-фактуру аналогично: на старый договор, за январь 2024 г. - со знаком ""_"", а на новый - за январь-февраль 2024 с ""+"". Но они же должны были выписаль корректировочный счет-фактуру? Спасибо."	19560756	1	0	0	45362
Добрый день. подскажите, пож-та, как оплачивается рабочий день в случае направления сотрудника на семинар в ту же местность (не обучение, лицензии нет) . По среднему с указанием в табеле кода 07 (пк)?	3542168	1	0	0	45362
"в ООО есть легковой автомобиль сотруднику нужно выдать
доверенность на право управления этим транспортным средством организации и нужен ли путевой лист?"	4808226	1	0	0	45362
Доброе утро. Есть какие то различия при приеме гражданина Узбекистана по трудовому договору или по договору ГПХ?	692284	1	0	0	45362
добрый день	21660178	1	1	1	45362
изменения с марта	1801043	1	1	1	45362
Реквизиты для перечисления налога на УСН	17263443	1	0	0	45362
Добрый день! Какие отчеты нужно сдавать в ифнс при покупке прослеживаемого товара для дальнейшей его передачи в монтаж?	6886970	1	0	0	45362
Добрый день. Сотрудник --мужчина 36 лет, увольняется. обнаружили у него нет военного билета . что необходимо делать в этом члучае . Нужно ли сообщать в военкомат об отсутствии военного билета у данного сотрудника?	4320897	1	0	0	45362
Доброе утро, Вопрос:	3657937	1	1	0	45362
"Нужен документ: Распоряжение Минтранса России от 18 ноября 2002 г. N ИС-1027-р ""О реализации распоряжения Минимущества России от 10 сентября 2002 г. N 3161-р"""	21061603	1	0	0	45362
Доброе утро! Организация занимается созданием IT программ. Как поставить на бухучет разработанную программу?	16381186	1	1	0	45362
Доброго дня, за год не было никаких выплат сотрудникам, нужно ли предоставлять декларацию 6-НДФЛ?	402882	1	1	1	45362
Здравствуйте. Нужно ли сдавать нулевой налоговый расчет о суммах, выплаченных иностранным организациям доходов за 2023 год, если выплат не было? Спасибо.	1941432	1	0	0	45362
Спасибо большое	184680	1	1	1	45362
"Добрый День!У меня вопрос :Предприятие применяющие УСН ""Расходы минус Доходы"" собирается арендовать квартиру для сотрудника. Для сотрудника для него это будет является доходом, облагается ли НДФЛ ? 
Можно принять в расходы арендную плату? Как быть с коммунальными расходами?"	848711	1	0	0	45362
Будем продавать товар в армению. Поступил от них аванс. Они просят прислать окончательный налоговый счет (коммерческий). Что это такое? Какой документооборот должен быть при экспортных операциях в армению	7714270	1	0	0	45362
Здравствуйте! В марте 2024года в ИФНС сдана корректирующая отчетность по НДС с доплатой за 4 квартал 2023год. Когда осуществить доплату и нужно ли уведомить налоговую инспекцию о том, что доплата за 4 квартал 2023год с учетом того, что уведомления по НДС не подаются? Спасибо.	4888482	1	0	0	45362
Добрый день! Подскажите пожет ли срок полезного использования в бухгалтерской учете и налоговом учете отличатся друг от друга после модернизации?	4981512	1	0	0	45362
доброе утро. По ИП отчет УСН когда надо сдавать?	632505	1	0	0	45362
"Здравствуйте. не могу найти бланк и образец заполнения - ""Уведомление о представлении деклараций только законным представителем""."	19710095	1	0	0	45362
Доброе утро. Подскажите как можно сделать договор аренды транспорта с сотрудником организации? Что для этого надо, какие документы должен предоставлять работник и какие налоги должна платить организация?	20590221	1	0	0	45362
Добрый день! Подскажите пожалуйста как поступить в следующей ситуации: у сотрудника (отца) родился ребенок. Супруга нигде не работает.Сотрудник планирует оформить отпуск по уходу за ребенком до 1,5 лет, а через неделю выйти на полную ставку, рассчитывая, что по изменениям с 2024 года он имеет на это полное право. Вопрос: можно ли сотруднику отказать в этом праве, сославшись, что жена может оформить уход через социальную политику	11309665	1	0	0	45362
учет расходов план по предотвращению разливов нефти	21459806	1	0	0	45362
Здравствуйте. Если руководитель организации не может забрать ЭЦП в ФНС какие есть способы забрать ЭЦП?	21443370	1	0	0	45362
Доброе утро))) муж и жена продали старую квартиру, купили новую, кто может получить вычет?	1963744	1	0	0	45362
"Налоговым органом выявлены риски неполного отражения в налоговой отчетности за 2023 г сведений о выплатах в пользу физ.лиц.
Вам необходимо представить пояснения - почему количество наемных работников, указанных вами в заявлениях на право применения патента в 2023 г (заявлены 11 человек - Розничная торговля, осуществляемая через объекты стационарной торговой сети, не имеющие торговых залов, а также через объекты нестационарной торговой сети, превышает количество физ.лиц, в пользу которых фактически произведены выплаты и иные вознаграждения (в расчете по страховым взносам за 2023 год заявлены 6"	15066862	1	0	0	45362
Здравствуйте. У водителя организации после сдачи путевого листа выявлен перерасход ГСМ. Вопрос: как поступить бухгалтеру в данной ситуации?	8660328	1	0	0	45362
как в бухгалтерском учете учитываются расходы на план по предотвращению разливов нефти (ППЛРН)	6935069	1	0	0	45362
"Доброе утро! В продолжении предшествующего диалога дополняю: Речь идет о НД по налогу на прибыль. Заполнила декларацию, при попытке отправить компьютер требует: Если элемент ""Налоговый (отчетный) период (код)"" равен 34, то должен быть не заполнен элемент ""Сумма налога, подлежащая уплате в бюджет, по данным налогоплательщика (налогового агента) - для организаций, уплачивающих ежемесячные авансовые платежи"" Наше хозяйство не платит ежемесячные платежи по налогу на прибыль. В течение года хозяйство продало основное средство, с продажи которого был начислен и уплачен налог на прибыль полностью вся"	6475826	1	0	0	45362
Добрый день! Уточните, пожалуйста, облагается ли НДС услуги за фактическое пользование имуществом?	2703726	1	0	0	45362
сколько храним налоговую отчетность	519381	1	0	0	45362
Здравствуйте! у рабочего больничный 5 дней в стационаре, далее ему дают другой больничный амбулаторное лечение. Надо ли оплачивать 3 дня за счет работодателя в одном больничном или в 2х	7719030	1	0	0	45362
Здравствуйте! На чем балансе должно учитываться лизинговое имущество, если это не прописано в договоре?	8528939	1	0	0	45362
какие проводки отражения больничных листов в бухгалтерском и налоговом учете	150561	1	0	0	45362
Добрый день! Юр.лицо хочет купить у физлица легковой автомобиль у физ.лица. Подскажите как это оформить и какие налоги платит физ. лицо и юр.лицо?	981450	1	0	0	45362
Капитальное строительство в 1с корп	21042886	1	1	1	45362
ДОБРЫЙ ДЕНЬ МОЖНО ПОЛУЧИТЬ ОТ ВАС ОБРАЗЕЦ ДОВЕРЕННОСТИ НА ЭП НА СОТРУДНИКА	692783	1	0	0	45362
добрый день	1646146	1	1	0	45362
Добрый день! Подскажите, пожалуйста, наступил страховой случай в отношении банка: отозвана лицензия. Вкладчик получил страховое возмещение от агента по страхованию вкладов. Как отразить поступление в бухгалтерии? Как отражается на налогах? Какой порядок действий в данной ситуации?	14433051	1	0	0	45362
изменения 2024	920206	1	1	1	45362
добрый день!	19607007	1	1	0	45362
НАЛОГОВЫЙ ВЫЧЕТ	21643637	1	1	1	45362
трудовой иди гпд	6808486	1	1	1	45362
Доброе утро! в какой строке баланса указывать авансы выданные на приобретение НМА?	8785292	1	1	0	45362
Доброе утро. Подскажите пожалуйста был приказ №558 от 25.08.2010г. и он отменен. Чем сейчас рукодствоваться при хранении документов.	17875771	1	0	0	45362
Как оформлять и платить пособия в 2024 году	18731819	1	1	1	45362
Изменения с марта	824144	1	1	1	45362
Здравствуйте, прошу ответить на мой вопрос. Спасибо	21061759	1	0	0	45362
если машина в лизинге, кто платит транспортный налог и когда	21369975	1	1	1	45362
Здравствуйте, у нас сотрудник работает с 01.01.2024 по основному месту работы. В 2023 он работал в других фирмах , но не принес справки о зарплате от всех работодателей. Как рассчитать ему пособие по больничному с учетом заработка у всех работодателей?	774755	1	0	0	45362
по какой форме сдаем УСН за 2023 год	12529888	1	1	0	45362
Добрый день! В организации работник увольняется по сокращению штата. Как и в каком размере начислять выходное пособие при сокращении за каждый месяц?	4021775	1	0	0	45362
Доброе утро! ООО зарегистрировали с типовым уставом. Сделали печать. Информация о печати в государственных шаблонах не содержится. Согласно закона об ООО информация о печати должна прописываться в уставе. Вопрос- необходимо теперь делать индивидуальный устав и его регистрировать? и какая ответственность за несоответствие этим требованиям?	5324653	1	0	0	45362
Доброе утро! В РСВ в каком периоде показать начисленную ЗП по судебному решению уволенному сотруднику. Выплата - октябрь 23. Период работы - 2022 год.	937741	1	0	0	45362
ООО подлежит обязательному аудиту по критерию Актива валюты баланса. Вопрос: В ГИРБО баланс и АЗ отправляет ИФНС? И Надо ли отправлять фин.отчет на Фед.Ресурс?	2210658	1	0	0	45362
Доброго! Компания провела в здании ремонт с перепланировкой помещений, ремонтом кровли и т.п. с привлечением сторонней организации. Данный вид ремонта увеличивает первоначальную стоимость здания или можно отнести на затраты? Здание используется для сдачи помещений а аренду. Частичная сдача помещений в период ремонта не прекращалась. Заранее спасибо!	20590125	1	0	0	45362
Добрый день, можно ли выдать физическому лицу беспроцентный займ? Налогообложение?	361666	1	0	0	45362
Добрый день, ИП на УСН доходы - расходы устроился на работу по трудовому договору, должен ли он дополнительно сдавать какие-либо отчеты и платить налоги/взносы или это все делает работодатель?	897898	1	0	0	45362
годовой отчет 2023	2099117	1	1	0	45362
С валютного счета списана комиссия за функцию банка с НДС в ЕВРО!!! Банк выставил счет-фактуру в рублях. Как провести данные операции и какие проводки должны быть?	6919249	1	0	0	45362
Добрый день, подскажите будет ли облагаться налогом субсидия на формирование уставного капитала коммерческой организации (МУП), полученная от учредителя путем зачисления на расчетный счет создаваемого предприятия. Спасибо	21659707	1	0	0	45362
Доброе утро! Нужно ли сдавать декларацию по налогу на имущество если основных средств нет, но есть легковой автомобиль взятый в лизинг в 2024 г. ?	5986063	1	0	0	45362
изменения 2024	21032211	1	1	1	45362
Здравствуйте, сроки выплаты З/п у нас сейчас 25 и 10, как можно изменить сроки выплаты например на 20 и 5 числа?	189035	1	0	0	45362
Добрый день. Где можно посмотреть установленные законодательством правила заполнения отчета о движении денежных средств?	908517	1	1	0	45362
Здравствуйте!	21522372	1	1	0	45362
Добрый день , к какой группе ОС отнести МФУ лазерный Куосера Color M 8124cidn цветная печать. Какой срок эксплуатации ?	20966321	1	0	0	45362
Добрый день!	5142012	1	1	0	45362
когда нужно подать декларацию по УСН при закрытии ИП	8944966	1	1	0	45362
Здравствуйте. Скажите, пожалуйста, ИП при сдаче декларации 3НДФЛ документы для подтверждения социального вычета представляет одновременно с декларацией?	6898828	1	0	0	45362
Доброе утро. Вопрос: юр. лицо пришло за продукцией с копией доверенности (вернее прислали нам на почту и мы распечатали). Можно ли отдать продукцию по такой доверенности?	2095647	1	0	0	45362
Здравствуйте. Вопрос: в 2023 году отправляли уведомления по налогу УСН за 1,2,3 кварталы 2023г. При составлении Книги доходов и расходов за 2023 год данные по расчету авансовых платежей поменялись. Нужно ли сдавать исправленные уведомления поквартально за 2023 год, или достаточно сдать декларацию.	1685410	1	0	0	45362
Добрый день! Подскажите пожалуйста, нормы спец одежды в ХМАО-Югре	6003825	1	1	1	45362
тест	18069594	1	1	1	45362
является ли 1с нематериальным активом	18726948	1	1	1	45362
Добрый день. подлежат ли влажные спиртовые салфетки регистрации в системе честный знак?	8554946	1	0	0	45362
Здравствуйте. Должны ли мы проверять все ТМЦ на признаки обесценения, ведь на балансе есть канц. товары, визитки, каталоги прочая мелочь.	10101460	1	0	0	45362
Добрый день! Мне нужно Приложение №1 к Приказу МВД России № 655 от 05.09.2023г. В Екселе. Может сможете мне помочь?	8207453	1	0	0	45362
Добрый день. Предприятие возмещает иногороднему работнику наем жилого помещения. В ДС к трудовому договору указана конкретная сумма возмещения. Достаточно ли приложить договор аренды и документы на собственность на квартиру или необходимо каждый месяц подавать расписки об оплате аренды работником собственнику квартиры? Можно ли вообще не прикладывать документы, а производить выплаты на основании ДС с работником? Облагается ли это возмещение страховыми взносами и НДФЛ?	20520229	1	0	0	45362
Здравствуйте. Возвращаем имущество полученное по концессионному соглашению. Какие бухгалтерские проводки, надо оформить.	3623059	1	0	0	45362
На какой счет можно перенести с 08(капитализация расходов) в итоге не относится к ОС?	2459573	1	0	0	45362
Добрый день, как правильно оформляются документы на экспорт при транспортировке деловыми линиями Белорусь	21122976	1	0	0	45362
Прошу пояснить, НДФЛ глава КФХ платит как физлицо? Ведь если КФХ является ИП на 6%, то это и есть его налог. А НДФЛ в какой момент и каким образом считается?	21280869	1	0	0	45362
"Добрый день! Как правильно оформить документы на экспорт при транспортировке ""Деловыми линиями"" в Беларусь"	2728690	1	0	0	45362
Доброго времени суток! Вопрос такой:	190129	1	1	0	45362
Здравствуйте! Является ли сумма компенсации товарищам, возникшая до заключения договора простого Товарищества, доходом облагаемым налогом на прибыль товарища?	11480834	1	0	0	45362
6 ндфл	21586310	1	1	1	45362
Работнику больничный лист открыт открыт в 2023г.За это время больничный лист закрывался от вновь открывался(без перерыва на работу)С 27.01.2024 по 07.03.2024 больничный лист снова продлен.ЗА какие годы надо взять зар.плату для расчета пособия по больничному листу за этот период нахождения работника на больничном	6909075	1	0	0	45362
Добрый день! Если сдавать корректировку №1 Декларации по НДС , к которой были к первоначальной Декларации поданы реестры для подтверждения ставки 0% экспорт, документы, то повторно их надо прикреплять или нет? так как их уже подавали? или без прикрепления они не встанут?	3982755	1	0	0	45362
Доброе утро! Подскажите пожалуйста,как правильно оформить назначение нового директора, при этом он же является учредителем с долей 50%,а 50% у предприятия?Спасибо	1952621	1	0	0	45362
Добрый день, ООО на ОСНО. Поставщик сам доставил товар, но ТН не оформляет, передал с грузом УПД, в УПД доставки нет. Может ли покупатель требовать транспортную накладную у поставщика?	251272	1	0	0	45362
Изменения с марта	11983830	1	1	1	45362
"Добрый день! Ситуация: Организация А владеет с января 2023 года долей в УК Организации В (100 %). Номинальная стоимость 100 тыс.руб. В сентябре Организация А продала часть доли 60% Организации С (стоимость продажи по номиналу – сумма 60 тыс. руб.). В учете Организации А сделаны проводки по реализации части доли: Дт 76.09 Кт 91.1 60 тыс. руб.; Дт 91.02 Кт 58.01 60 тыс. руб. Доход от реализации 0 руб.

Вопрос: скажите пож-ста 1) какие листы декларации нужно заполнять по этой операции? 2) в каких строках декларации по налогу на прибыль необходимо отразить выручку от реализации доли? Или"	18544183	1	0	0	45362
добрый день!	4693161	1	1	0	45362
начисление резервов	20669749	1	1	0	45362
Добрый день! Подскажите, пожалуйста, при переходе на ФСБУ 14/2022 и 26/2020 в части НМА и капвложений в НМА, расходы при списании капвложений и НМА со счетов 08 и 97 принимаются в налоговом учете или нет?	18864814	1	0	0	45362
ИП в магазине купил продукты из которых в кафе будут готовить обеды, ужин. Например покупает макароны, крупы, хлеб	8294677	1	0	0	45362
"Доброе утро!
Подскажите, пожалуйста, как оформить выговор сотруднику за уход с работы 7 марта в середине дня, не предупредив коллег, и до сих пор сотрудника нет на месте рабочем, звонок сбросила"	11543526	1	0	0	45362
Добрый день у сотрудника больничный открыт в декабре 17.12.2023г.,до 27.12.23 .2023 , с 28.12.23 до 25.01.24 в расчет среднего года вошли 2021 и 2022 ,затем продлили с 25..01.24 до 06.03.24 , в расчет среднего мы берем года 2022 и 2023г ? или я продолжаю по расчету первого больничного не меняю года?	4059961	1	0	0	45362
Добрый день, как оформить перечисление алиментов, если на предприятие нет исполнительного листа, а сотрудник желает перечислять из заработной платы?	2279418	1	0	0	45362
добрый день! работник предоставил судебный приказ об удержании у него из зарплаты алиментов., достаточно ли судебного приказа, или требовать от него исполнительный лист?	1981632	1	0	0	45362
Добрый день! Прошу предоставить информацию по компенсации отдыха сотрудникам	10235707	1	1	0	45362
как рассчитать заработную плату сотруднику если оклад повышался в середине расчетного месяца	9504350	1	0	0	45362
Необходим ли приказ руководителя при принятии к учету программы с неисключительными правами, если в договоре прописан срок её эксплуатации	21541797	1	0	0	45362
тест	2959189	1	1	1	45362
Добрый день!	20558526	1	1	0	45362
Добрый день! какой ОКОФ снегоболотоход РМ 650-2 и к какой амортизационной группе относится ?	21232340	1	0	0	45362
отпускные	18111040	1	1	1	45362
Добрый день! Облагаются травматизмов в 2024г взносы с договора ГПХ?	21000214	1	1	0	45362
Доброе утро.	3735475	1	1	0	45362
оценка документов	21607056	1	1	1	45362
Доброе утро! Скажите, пожалуйста, как правильно начислить амортизацию основного средства стоимостью 500 000 руб., если оно амортизировалось с 01.01.2022 года, а с 05.09.2023 была проведена модернизация ОС на 150 000 руб. и первоначальная стоимость, соответственно увеличилась? Какова будет сумма ежемесячного начисления амортизации?	7397838	1	0	0	45362
Доброе утро. должностная инструкция кадровик	20458434	1	1	0	45362
Добрый день! ООО Застройщик на ОСНО продает по договору долевого участия нежилое помещение на 1 этаже в МКЖД под магазин или офис. Облагается ли данная продажа НДС ?	13172396	1	0	0	45362
Доброе утро! Подскажите, пожалуйста, списание БРАКА , организация на ОСНО, вид деятельности- торговля	21048374	1	0	0	45362
Здравствуйте, у нас импорт станка из Турции. какой код в декларации 20 или 33 и почему?	884289	1	0	0	45362
как продать автомобиль купленный в лидинг	21196931	1	0	0	45362
.	2229476	1	0	0	45362
Здравствуйте!	3582634	1	1	0	45362
Как прекратить обязательство выплатой отступного?	4120679	1	0	0	45362
письменно	787937	1	0	0	45362
здравствуйте. может ли самозанятый устроить по тк на своего Заказчика и стать его работником?	10170571	1	1	0	45362
как продать автомобиль, купленный в лизинг	8075805	1	1	0	45362
Добрый день, скажите, пожалуйста, где посмотреть подготовленные ответы эксперта? Коллеги задавали вопрос.	2454785	1	0	0	45362
Добрый день! Ошибочно при оплате указали в назначении платежа НДС. Нужно написать письмо, что учитывать без НДС. Можно образец?	154825	1	0	0	45362
Доброе утро! Нужно ли пробивать кассовый чек если Организация ООО заплатила по счету за физлицо по согласованию?	2420137	1	0	0	45362
Добрый день! У сотрудника нашей организации 3 детей. Старшему исполнилось 20 лет служит в армии. Какой вычет на остальных детей мы должны предоставить 14000 и 3000 или 1400 и 1400 ?	1940526	1	0	0	45362
подтверждаю	6919249	1	0	0	45362
Добрый день!	1756702	1	1	0	45362
Добрый день. Подскажите, пожалуйста, получили письмо от приставов об удержании с зп сотрудника. В течении скольки дней надо отправить уведомление о том, что получили?	14985641	1	0	0	45362
Добрый день! Физ.дицо продает недвижимость (более 5 лет в собственности), которое использовала в предпринимательской деятельности, какие налоги платить?	12203989	1	0	0	45362
Добрый день! Можно ли в кассовой книге вместо кассира указать бухгалтер, который принимает наличность и главный бухгалтер, т.к. штат маленький и кассира нет, есть только бухгалтер и главный бухгалтер.	17795473	1	0	0	45362
Добрый день. Сотрудник ездил в командировку заграницу, в чеке за проживание выделен налог. Как учитывать сумму заграничного налога в НУ на ОСНО?	15249754	1	0	0	45362
Неправильно написана фамилия в трудовой книжке (ошибка в одной букве), как исправить если она была заведена еще в 1981 году?	3258705	1	0	0	45362
Добрый день, можно ли зачитывать предоплату в у.е. частично при отгрузке, если это оговаривается в договоре ? Спасибо	1729708	1	0	0	45362
изменения с марта	4124773	1	1	1	45362
здравствуйте, наша организация муп на осно, услуги водоснабжения и водоотведения, в декларации по прибыли прямые расходы превышают выручку, будет ли ошибкой и какие налоговые последствия, если не правильно квалифицировали расходы на прямые и косвенные?	3570703	1	0	0	45362
Пришлите пожалуйста бланк уведомления по контролируемым сделкам и образец заполнения.	19652888	1	1	1	45362
Добрый день. Есть ли возможность в системе провести финансовый анализ бухгалтерской отчетности.	1893941	1	0	0	45362
"Здравствуйте!
Ип на усн 6% в 2024 в марте прекратил деятельность в качестве ип. Вопрос: можно ли усн за 2024 год уменьшить страховыми взносами, а именно 1%, который на момент снятия с регистрации не был уплачен?"	3610338	1	0	0	45362
Добрый день , вопрос , приобретена машина в лизинг , выкупная стоимость 1000 руб , скажите в БУ у нас числиться по документам поставщика без НДС , в НУ- по какой стоимости-? 1000 руб ? или же по справедливой , т.е можно применить остаточную стоимость по БУ?	19234417	1	0	0	45362
Здравствуйте, При перечислении налогов на счет ЕНП надо ли в платежном поручении указывать код ОКТМО?	1620179	1	0	0	45362
ну кроме кассовых чеков, она мне больше не чего не приносит, их достаточно для признания в расходах?	8294677	1	0	0	45362
изменения 2024	1741343	1	1	1	45362
Здравствуйте! Подскажите, пожалуйста... ООО и Физ. лицо заключили агентский договор. Какие налоги нужно начислить с вознаграждения?	701866	1	0	0	45362
Добрый день!	17833690	1	1	0	45362
Участники общества (физические лица)в 2023 году получили дивиденды по итогам работы предприятия за 2022 год. Нужно ли заполнять в Декларации по налогу на прибыль лист 03 раздел А?	251882	1	0	0	45362
Добрый день. Организация на ОСНО, является малым предприятием, имеющим право на упрощенный бухучет. В 2024 году приобрели право пользования программой СБИС (ЭДО) сроком на 12 мес., стоимостью менее установленного лимита. В связи с началом применения ФСБУ 14/2022, уточните, пожалуйста, как правильно отразить в бухгалтерском и налоговом учете данные права.	462740	1	0	0	45362
изменения с марта	1655874	1	1	1	45362
изменения с марта	9600529	1	1	1	45362
Добрый день! Подскажите пожалуйста почему в книгу доходов и расходов не попадают перечисленные налоги с енс?	4740797	1	0	0	45362
Здравствуйте.какой код дохода в декларации выплаченных доходов иностранным организациям при импорте станка из Турции 20 или 33	884289	1	0	0	45362
Доброе утро. Посдкажите нам нужен договор с самозанятым должность механик и трудовой договор с делопроизводителем	21615184	1	0	0	45362
Добрый день! В 2022 году предприятие взяло в лизинг ( финансовую аренду) автомобиль. И рассчитало дисконтированный поток, приведенную стоимость обязательств по аренде и начисленные проценты по ставке дисконтирования согласно ФСБУ 25/2018. В учетной политике 2023 года читаем, что для упрощенцев нужно исключить положения, которые касаются порядка перехода с 2022 года на ФСБУ 25/2018 по бух. учету аренды. Как нам быть в2023 году?	388733	1	0	0	45362
