Query	UserId	ChatsQuantity	BotAnswer	BotHelp	Date
У нас есть операционный директора с правом подписи всех документов, в том числе кадровых. Может ли он подписать сам себе КТУ для выдачи премии. Или это обязательно должен сделать генеральный директор?	3235491	1	0	0	45366
КБК в платежном поручении по исполнительному листу нужно указывать?	19492512	1	0	0	45366
Добрый день. Подскажите, транспортная компания, помимо УПД должна ли предоставлять транспортную накладную?	14507534	1	0	0	45366
как составить пояснение на требование	9469407	1	1	1	45366
"Здравствуйте! Подскажите, пожалуйста. Наше КФХ является плательщиком ЕСХН. Мы торгуем через комиссионера (маркетплейс) продукцией собственного производства - семенами тыквы. На конец года комиссионер получил предоплату от покупателей, но не успел отгрузить семена, поставка семян произойдет только в 1кв 24г. Эту предоплату комиссионер не перечислил нам (комитенту) в 23г. Полный расчет с нами происходит после отгрузки семян покупателю. 
Для целей определения налогооблагаемого дохода по ЕСХН должны ли мы такую предоплату, которую получил комиссионер, но нам не перечислил в 23г, включать в доход"	2511898	1	0	0	45366
Добрый день! Вопрос: надо ли формировать Уведомление об исчисленных суммах налогов, взносов ..., ИП взносы за себя?	4516633	1	0	0	45366
изменения 2024	9237700	1	1	1	45366
доброе утро. как оприходовать автомобиль в лизинг. была переуступка права требования. как рассчитать стоимость лизингового автомобиля?	12085144	1	0	0	45366
Пишет, что нужна дополнительная плата за отправку	21651183	1	0	0	45366
учетная политика	21643637	1	1	1	45366
навигация по 6 ндфл	21673884	1	0	0	45366
изменения 2024	2608970	1	1	1	45366
Если физлицо который сдает в аренду недвижимость признает налоговая незаконным предпринимателем. Какие последствия будут при этом у физлица. Штрафы, доначисления на полученный доход ? Передайте вопрос эксперту. Спасибо!	18674072	1	0	0	45366
Добрый день если в старом колдоговоре прописаны 20% за вечернее, а 40% за ночные, можем ли мы в новом изменить на требования законодательства. Убрать доплату за вечерние часы и доплату за ночные сделать 20%	7797266	1	0	0	45366
Добрый день! Вопрос: Нужно создать резерв финансовых средств на ликвидацию ЧС. Можно ли его создать в виде наличных денежных средств? Как отразить в учете?	17555521	1	0	0	45366
"Добрый день! Начиная с 2024 года НДФЛ по ставке 15 % рассчитывается из совокупного дохода, полученного по всем налоговым базам, а не по каждой в отдельности, кроме дивидентов. У сотрудника нашей организации есть выплаты ""Доходы, полученные от операций с ценными бумагами, не обращающимися на организованном рынке ценных бумаг"" их считать в совокупности с налоговой базой по выплате заработной платы или отдельно?"	18521798	1	0	0	45366
Добрый день!	20142739	1	1	0	45366
Расчётчика заплат по нетрудоспособности	16897420	1	0	0	45366
Добрый день	634930	1	1	0	45366
Добрый день. Изменения 2024	9861186	1	1	1	45366
Добрый день! Подскажите, пожалуйста, входит ли в расчетную базу для расчета доплаты до мрот доплата за вредность?	18161326	1	0	0	45366
Доброе утро. У сотрудника электронная трудовая книжка. Он получил высшее образование. Хочет., чтобы в электронную трудовую внесли эту запись. Как это сделать?	8799071	1	0	0	45366
Подскажите пожалуйста следующий вопрос: организация проводит модернизацию основного средства - здания. Модернизация проходит 11 месяцев , по плану содержит подготовительные работы (демонтаж старых перекрытий и тд) , земляные работы, строительно-монтажные работы. Все эти работы выполнялись разными подрядчиками и по времени работы разных подрядчиков могли идти параллельно. Вопрос - какой подрядчик должен быть указан в акте ОС-3?	2187390	1	0	0	45366
Добрый день! Возможен ли прием граждан белоруссии на дистанционую работу с ООО РФ, какие налоги надо будет платить за такого работника?	2996683	1	0	0	45366
В компании заблокирован счет и на нем нет денег, а сотрудник хочет уволиться. Получается, что денег на выплату компенсации за неотгул. отпуск нет. Какие штрафные санкции для компании за увольнение без выплат?	228507	1	0	0	45366
Можно ли вывести ставку главного бухгалтера из федерального бюджетного учреждения и возложить обязанности на директора?	21061603	1	0	0	45366
Добрый день! Как оплачивается сотруднику время нахождения на обучении, например по охране труда, если он учится по 2-4 часа в день в течение недели?	11107103	1	0	0	45366
как перейти на учет нма по фсбу 1422	426310	1	1	1	45366
Доброе утро интересует такой вопрос,если мы человека переводим в другую организацию,обязаны ли мы по закону выплачивать ему компенсацию отпуска? и напишите статьи закона	5137396	1	0	0	45366
Добрый день, вопрос по начислению зарплаты за работу в ночное время в праздничный день. Нужно ли увеличивать в 2 раза доплату за ночное время (20 %)? Бухгалтеры делают по-разному, хочу знать мнение экспертов с отсылкой на нормативные акты	2804520	1	0	0	45366
здравствуйте!	2123408	1	1	1	45366
мы ООО малое предприятие мы приобрели неисключительное право, страховку на авто и 1С программу. Мы в 2024 году так же вешаем на 97 счет если срок использов свыше 12 мес а затем ежемесячно с 97 списываем на 44 счет т.е списываем частями верно?	2685139	1	0	0	45366
Какие платежи делать ИП (доходы) за 1 квартал?	6552933	1	1	0	45366
как ответить на требование налоговой о предоставлении первичных документов при взаимодеествии ооо паритет с другой организацией? (требуются документы другой организации в рамках налоговой проверки	15909195	1	0	0	45366
Здравствуйте	2485522	1	1	0	45366
Основная сущность агентского договора	7714270	1	0	0	45366
ИП на НПД получил единовременно 2,5 млн р от организации за товарный знак. Как будет облагаться налогами это поступление? После этого ИП подает заявление на УСН и получает вторую часть оплаты в том же размере. Какими налогами буджет облагаться это поступление?	4425893	1	0	0	45366
4фсс	21613331	1	1	1	45366
Здравствуйте! мне нужен код ОКПДТР по должности мастер КРС	18771449	1	0	0	45366
Добрый день	6715401	1	1	0	45366
здравствуйте, какие отличия бсс от ксс?	21537400	1	1	0	45366
здравствуйте	955452	1	1	0	45366
Добрый день! Скажите уже известно когда поднимут НДФЛ?	1732115	1	1	0	45366
баланс	830580	1	1	1	45366
годовой отчет 2023	2036423	1	1	1	45366
Как произвести расчет компенсации за найм жилья при неполном отработанном месяце, в календарных или рабочих днях?	2727610	1	0	0	45366
Добрый день	3560413	1	1	1	45366
Доброе утро. 1)Подскажите правила занижения УСН (доходы) на 1% с доходов свыше предела.	842885	1	0	0	45366
Добрый день! Вопрос - работнику (ИТР) в нашей компании положено 3 дня дополнительного отпуска за ненормированный хар-р работы. Два года подряд он их не использовал во время ежегодного отпуска. При его увольнении следует ли учесть эти дни дополнительного отпуска при расчете компенсации дней отпуска?	13849126	1	0	0	45366
добрый день . организация приобрела здание и земельный участок , вместе с ними и ограждение . ставим на учет , так же как и само здание и амортизируем ? на какой счет учета ставить амортизацию ? налог на имущества тоже платим ? какие еще возможны нюансы в учете ?	2052020	1	0	0	45366
Здравствуйте, ООО на упращенке доходы 6%, в штате только директор, но зп два года не начисляется и отчетность по зп нулевая. Движения по р/с минимальны. Могут ли ООО исключить из реестра ЕГРЮЛ, а директора наказать и запретить быть директором?	139222	1	0	0	45366
"Добрый день. Подскажите, пожалуйста, организация ООО, закупает нетканое полотно в Узбекистане. Какой вид дохода иностранного контрагента указать ,для сдачи отчета ""Расчет сумм доходов, выплаченных иностранным организациям"""	443640	1	0	0	45366
Доброе утро! какие коды из справки 2 ндфл не входят для расчета больничного?	17744294	1	1	0	45366
Добрый день , какие проводки делать при лизинге если балансодержатель лизенгодатель	13054961	1	1	1	45366
Добрый день. Подскажите пожалуйста нормативное \обоснование оформления сводной счет - фактуры	240928	1	0	0	45366
Добрый день! Прошу консультации по следующему вопросу: возможен ли штраф за нарушение срока представления в банк сведений об изменении условий контракта	8479257	1	0	0	45366
Изменения с марта	13780030	1	1	1	45366
"Добрый день!
ООО (ОСНО) арендует помещение у другой организации. Договор на электроэнергию заключен между энергетической компанией и арендатором. В то же время Арендодатель так же находится в этом же здании, для учета его расходов эл-ва стоит счетчик. Вопрос: Может ли Арендатор перевыставлять стоимость электричества Арендодателю и как это правильно сделать?"	2026798	1	0	0	45366
спасибо большое!	2038153	1	1	1	45366
Добрый день.	18585653	1	1	0	45366
Здравствуйте. Учитываются ли выплаты на сво по налогу на прибыль?	779723	1	0	0	45366
Добрый день! Скажите, пожалуйста, если мы в декабре заплатили излишне НДФЛ на сумму 1513 рублей, ИФНС эту перекинут на ЕНП в 2023 году?	684542	1	0	0	45366
ДОБРЫЙ ДЕНЬ! ПОМОГИТЕ РАЗОБРАТЬСЯ В СЛЕДУЮЩЕЙ СИТУАЦИИ: 22.01.2023г. был подписан договор купли продажи на подвал и поступили деньги на расчетный счет. Я провела реализацию и с документа реализации пробила чек на всю сумму как полная оплата. После обратила внимание что в чеке стоит ПЛАТЕЖ-полная оплата и там где ОПЛАТА стоит Постоплата а не Безнал. И понимаю что надо было бить чек с приходного документа тогда бы в чеке стояло 10% оплата и Безнал. Является ли это ошибкой и надо ли пробивать еще один чек с приходного документа?	10831946	1	0	0	45366
спасибо	2972078	1	0	0	45366
Добрый день. Подскажите, пожалуйста, должна ли ресурсоснабжающая организация на УСН (не плательщик НДС) применять тариф с НДС к населению по домам, переданным от организации на ОСНО с утвержденным ей тарифом. Ресурсник свой тариф применять к этим домам не может, должен запросить у РЭК новый тариф.	17928021	1	0	0	45366
Добрый день	779981	1	0	0	45366
облагается ли выплата по мировому соглашению физ.лицу НДФЛ	2216602	1	0	0	45366
"Сотрудница, оформленная на 0,5 ставки, с февраля 2024 г. переводится на 1 ставку. Зарплата МРОТ. С марта 2024 года уходит в отпуск на 14 дней. Как рассчитать отпускные? Средний заработок фактический 435,3. Не знаю какой применить МРОТ: 19242 руб. или 9621руб. для окончательного расчета отпускных. Если 19242/30=641,4>435.3
если 9621/30=320,7<435.3"	20879939	1	0	0	45366
Просим выслать договор с управляющим- ИНДИВИДУАЛЬНЫМ ПРЕДПРИНИМАТЕЛЕМ ООО	3153959	1	0	0	45366
было 2 учредителя по 50% доли, один вышел из состава общества через нотариуса. как теперь быть с его долей	885506	1	0	0	45366
Добрый день! Подскажите, пожалуйста, какие действия нужно совершить, чтобы сделать ИП управляющим ООО.	15345484	1	0	0	45366
ДОБРЫЙ ДЕНЬ! ПОМОГИТЕ РАЗОБРАТЬСЯ В СЛЕДУЮЩЕЙ СИТУАЦИИ: 22.01.2023г. был подписан договор купли продажи на подвал и поступили деньги на расчетный счет. Я провела реализацию и с документа реализации пробила чек на всю сумму как полная оплата. После обратила внимание что в чеке стоит ПЛАТЕЖ-полная оплата и там где ОПЛАТА стоит Постоплата а не Безнал. И понимаю что надо было бить чек с приходного документа тогда бы в чеке стояло 100% оплата и Безнал. Является ли это ошибкой и надо ли пробивать еще один чек с приходного документа?	4797097	1	0	0	45366
изменения с марта	11782866	1	0	0	45366
добрый день! Подскажите, пожалуйста, в ситуации, когда предприятие на общей системе налогообложения продало объект ОС, которое не полностью самортизировано - как исчислить и в учете отразить отложенное налоговое обязательство (актив) для налога на прибыль?	551192	1	0	0	45366
Здравствуйте!	4330373	1	1	0	45366
справочник годовой отчет	17996558	1	0	0	45366
Добрый день!Сотрудник уходить в отпуск без содержания нужно подавать сведения о трудовой деятельности в 2024 г?Спасибо	5770719	1	0	0	45366
какие отчеты надо сдавать в статистику в мартке ?	8707864	1	0	0	45366
добрый день. может ли быть счет в валюте, если договор в рублях	12104441	1	0	0	45366
можно ли продавать и покупать у одного дистрибьютора	20669749	1	0	0	45366
Доброе утро, для подтверждения расходов командированных сотрудников нужны ли сейчас буи=мажные посадочные талоны?	746854	1	0	0	45366
Добрый день. Подскажите пожалуйста по вычету НДФЛ на детей. Сотрудник принес заявления, свидетельства о рождении, паспорта, постановления и договора на опеку . 1 ребенок его, 2 ребенка по опеке, Подскажите пожалуйста как учитывать вычеты по детям, на 1,2,3 ребенка по годам рождения ?	18243134	1	0	0	45366
Здравствуйте, срок хранения первичных бухгалтерских документов?	2033396	1	1	1	45366
Здравствуйте	1844895	1	1	0	45366
срок уплаты УСН за 2023 год ИП?	18779101	1	1	1	45366
справочник годовой отчет	21257883	1	0	0	45366
Здравствуйте! Мы оплачиваем выставку в Казахстане, Казахи нам оказывают услуги. Мы являемся налоговыми агентами и уплачиваем НДС. Модем мы перенести вычет по НДС на другое время?	835572	1	0	0	45366
Добрый день! Вопрос: как оформить списание незавершенного производства не давшего результатов	4579372	1	0	0	45366
Порядок заполнения Раздела 3 Декларации УСН	9057783	1	0	0	45366
Вопрос: возможен ли вариант расчёта для Российской компании наличными деньгами за покупку партии автомобилей в Китае у юридического лица. Все госпошлины и входной Ндс будут оплачены с расчётного счёта российской компании и документы со стороны Китайской компании будут выписаны также на Российское Юридическое лицо . И какой документ со стороны Китая должен быть для подтверждения оплаты наличными. Наличными будет рассчитываться директор компании.	1894024	1	0	0	45366
Здравствуйте. При списании кредиторской задолженности (Получен товар, но не оплачен) Надо ли начислять НДС ?	877479	1	0	0	45366
Здравствуйте! Есть ли какая-то мобильная версия системы? Удобно было, например в метро или какой-то поездке посидеть почитать журнальчики	21006070	1	0	0	45366
какие документы должны быть у нерезидентов при приеме на работу	21324515	1	0	0	45366
Добрый ден! Пришлите пожалуйста заявление в СФР об отпуске 1,5 года	4726502	1	0	0	45366
Можно еще вопрос пожалуйста, если работника временно переведут на другую работу у того же работодателя на срок до одного года, с меньшим окладом, надо проводить доплату до среднего заработка по предыдущей должности, по соглашению сторон	17855170	1	0	0	45366
доброе утро	9448830	1	1	0	45366
4фсс	404653	1	1	1	45366
Добрый день! Вопрос касается резерва на годовую премию в части учета по налогообложению. В ООО на ОСН в 2023 году создан резерв на годовую премию на конец 2023 года данный резерв не был использован и не был восстановлен. По итогам работы 2023 года было принято решение о выплате годовой премии в марте 2024 года за счет резерва. Вопрос: можно ли не восстанавливать резерв на конец 2023года если он используется в марте 2024г. Как принять к учету сумму годовой премии свыше созданного резерва и в какой период?	357747	1	0	0	45366
как подключиться к электронной отправке документов	19303473	1	1	1	45366
Добрый день! Подскажите, пожалуйста, как правильно сократить работника предпенсионного возраста?	4207655	1	1	0	45366
отчет ефс-1	21660222	1	1	1	45366
Добрый день. Подскажите, пожалуйста, Физ лицо в 2021г взял ипотеку и купил квартиру в строящемся доме.В 2023 был подписан акт приема передачи квартиры. С какого года можно вернуть проценты по ипотеке? С 2021 гили с 2023г?	2083996	1	0	0	45366
отчет ефс-	17327335	1	1	1	45366
отчеты ефс1	21660221	1	1	1	45366
тест	113932	1	1	1	45366
Добрый день! вопрос такой: По выплатам зарплаты в период с 23 декабря 2023 по 29 декабря 2023 удержан НДФЛ, подано уведомление в ИФНС, на данную сумму перечислен ЕНП. Можно ли данную сумму НДФЛ включить в расходы на УСН в 2023 году?	5923640	1	0	0	45366
изменения 2024	20318729	1	1	1	45366
как ответить для росстата почему нет численности и зарплаты	4808226	1	0	0	45366
Добрый день! Какой доп тариф страх взносов будет в должности 23200000-19905	1681801	1	0	0	45366
Добрый день! Какую ставку ставить в больничном несовершеннолетнему, если он принят на сокращенное рабочее время на 35 часовую неделю. Ст 92 ТК РФ	11428546	1	0	0	45366
"Доброе утро!
Подскажите, пожалуйста, как в Т-2 правильно внести изменение адреса прописки? У сотрудника поменялась"	11543526	1	0	0	45366
добрый день, пришлите образец заполнения декларации по налогу на прибыль при обособленном подразделении	5863340	1	0	0	45366
"Здравствуйте. Заключен договор ГПХ с физическим лицом на оказание услуг. через 5 дней после окончания договора открыт больничный лист. По законодательству этот больничный лист должен быть оплачен, но из СФР пришел отказ с формулировкой ""Ошибки (1): ERR_PR_1121: Отсутствует право на назначение пособия, т.к. застрахованное лицо занято только по договору ГПХ"" Правомерен ли отказ?"	11688215	1	0	0	45366
Добрый день. Предприятие планирует привлечь физическое лицо для проведения ремонтных работ. Нужно составить договор договор ГПХ ? Какие налоги требуется начислить?	1654226	1	0	0	45366
Доброе утро. Признаются ли расходами арендованный гараэ для хранения оборудования, из за того что один из салонов красоты закрылил-?	766645	1	0	0	45366
браузер Яндекс	81119	1	0	0	45366
Доброе утро!	6815844	1	1	0	45366
Добрый день! Организация необоснованно возместила НДс из бюджета на р/сч и должна его вернуть. По какой формуле будут рассчитаны проценты за пользования бюджетными средствами?	4652524	1	0	0	45366
Добрый день. Возник вопрос по Кодам ОКВЭД.	8283913	1	1	0	45366
Здравствуйте. Можно ли при перевыставлении расходов без НДС увеличить сумму на ставку НДС?	19091572	1	0	0	45366
Доброе утро! Может ли единственный учредитель дать займ ООО на оплату налогов, погашение кредиторской задолженности? А ООО вернет займ имуществом (оборудованием, которое на балансе ООО )	21006372	1	0	0	45366
тест	21538528	1	1	1	45366
тест	972418	1	1	1	45366
Да,спасибо	21667411	1	1	1	45366
подскажите , пожалуйста, алгоритм действий и документы для оформления пособия на погребение засчет работодателя	20654695	1	0	0	45366
Добрый день. Облагаются ли взносами от несчастных случаев суммы по договорам ГПХ?	2449543	1	0	0	45366
"Добрый день. 
Заказчик предлагает заключить доп. соглашение к договору для возможности вывоза продукции гособоронзаказа. 
Подразумевается открытие спец. счета. 
Подскажите, пожалуйста, где почитать что такое спец.счёт, как он работает, какие операции по нему возможно проводить, а какие нет. Какие существуют ограничения и разрешения в части проводимых операций по спец.счёту ?"	15714475	1	0	0	45366
Как составить ответ на требование из ИФНС?	2205631	1	0	0	45366
Добрый день, подскажите, нужно ли с появлением ЕЛС прилгать выписку или платежное поручение к декларации по косвенным налогам, подтверждающие уплату НДС по косвенным налогам?	1860923	1	0	0	45366
Добрый день! Подскажите, пожалуйста, а есть ли в системе образец договора на приобретение электронных услуг у иностранного поставщика?	2317404	1	0	0	45366
Добрый день. Подскажите, к какой категории предпринимательства относится юр.лицо со 100% участием в своем УК другого юр.лица. То, что оно не явлдяется СМП мы поняли. НО вопрос - к какому предпринимательству в таком случае относится юр.лицо?	19204992	1	0	0	45366
Добрый день	2298345	1	1	0	45366
Добрый день! трудовой или гпд	502411	1	1	1	45366
Добрый день! В продолжение вчерашнего вопроса просим вас уточнить, когда имущественный вычет получен от процентов по кредиту (ипотеке) в целях приобретения жилья , также можно возмещать работодателю сумму уплаченных процентов по данному кредиту (за минусом возмещенного НДФЛ)?	5732077	1	0	0	45366
Здравствуйте! Подскажите пожалуйста про экологический сбор, как узнать должен ли ИП его платить? И если да, то как и куда платить?	14400110	1	0	0	45366
Добрый день. Возникает ли налогооблагаемый доход у одариваемого в следующей ситуации. В ноябре 2023 Мать подарила дочери 5 гостиничных номеров. На момент сделки мать имела статус ИП, но в деятельности эти номера неиспользовала, а дочь не имела статуса ИП. В феврале 2024 года дочь зарегистрировала ИП и получила в дар от матери еще 4 объекта недавижимости нежилой, которую будет использовать в предпринимательской деятельности. Можно ли в данном сучае применить ст. 217 НК РФ как дарение между близкимиродственниками.	1813798	1	0	0	45366
навигатор по 6-ндфл	1697385	1	1	1	45366
Пояснения в налоговую инспекцию	2047697	1	1	1	45366
нужно ли сдавать уведомления если выплат не было	20133485	1	0	0	45366
Доброе утро. В нашей организации есть должности с разъездным характером работы. Данные сотрудники получают компенсацию за разъездной характер работы. Сумма компенсации составляет 3800 руб/неделю. Должны ли мы облагать данную сумму взносами, а также НДФЛ? Имеем ли право брать ее в расход при расчете налога на прибыль?	20044525	1	0	0	45366
договор на услуги с самозанятым оформляется.. есть оговорка что он может привлекать третьих лиц .. разве он это вправе делать, у него же не должно быть работников	14934257	1	0	0	45366
обособленное подразделение налог на прибыль как посчитать	16713676	1	1	1	45366
Добрый день! Должно ли в декларации УСН по доходам за 2023 год оплата по страховым взносам соответствовать оплаченным взносам по КРСБ?	257817	1	0	0	45366
добрый день	1500770	1	1	0	45366
Добрый день. Подскажите пжл бывшим сотрудникам выплачиваем вознаграждение по договору о выплате вознаграждения автору/соавтору служебного объекта авторских прав. Надо ли в таком случае заполнять ефс-1?	5621991	1	0	0	45366
Доброе утро! Подскажите, пожалуйста, можно ли сегодня сдать уточненную декларацию по прибыли за 2021 год.	5228643	1	0	0	45366
Добрый день. Может ли физ лицо заключить агентский договор по поиску покупателей для ООО? У физ лица нет статуса ип и самозанятого.	2812130	1	0	0	45366
Добрый день, подскажите отложенный налоговый акив может в балансе быть отрицательный?	8018909	1	0	0	45366
Здравствуйте.	372182	1	1	0	45366
изменение в марте	186437	1	1	1	45366
Добрый день! Подскажите, пожалуйста, ИП без сотрудников надо ли составлять уведомление об исчисленных суммах налога на доходы физ. лиц и как составить для налоговой письмо об этом	964262	1	0	0	45366
Добрый день.Как зачесть положительное сальдо в счет страховых фиксированных платежей	152623	1	1	1	45366
добрый день, подскажите ответ на след вопрос: Мы, ООО, ОСНО, покупаем полутуши мясные. Сами разделываем на части через документ Комплектация (с видом операции Разукомплектация). Проводки Дт41 Кт 41. И продаем как части и другую уже номенклатуру (вырезка,кости, ребра и т.д.) Вопрос: этот процесс можно назвать производством? Это может происходить на торговой точке... Возник вопрос по статистике, есть ли у нас собственное производство	5903955	1	0	0	45366
как составить профессиональное суждение	10406142	1	1	1	45366
Куда делись звездочки чтоб отметить ваш ответ.??	19579416	1	0	0	45366
здравствуйте	740666	1	0	0	45366
Добрый день! Постановление Правительства Республики Башкортостан от 10.07.2019 № 397, туда 28 декабря 2023 года были внесены изменения, а у вас в системе крайние изменения от 14 апреля	6425696	1	0	0	45366
Добрый день! При разовой перепродажи автомобиля организацией нужно добавлять ОКВЭД? и если надо какой?	2650630	1	0	0	45366
Добрый день! Генеральный директор ООО (генеральный директор является единственным учредителем) хочет взять займ под 16 % годовых у ООО в размере 3000000 руб. Есть ли ограничения по данной сделке?	4477784	1	0	0	45366
Добрый день!	1996033	1	1	0	45366
ок, спасибо!	21006070	1	0	0	45366
Добрый день!	3832700	1	1	0	45366
отправьте	2238345	1	0	0	45366
подскажите какие способы или порядок выплаты заработной платы сотруднику, если вышло постановление суда о признании его банкротом	2522870	1	0	0	45366
Добрый день. ФТС сделал корректировку - КТД - в сторону уменьшения суммы налога по ГТД, по которой организация уже заявила к вычету импортный налог в 2023 году. Восстанавливаем часть НДС в текущем периоде. Чтобы восстановить НДС, могу ли я КТД зарегистрировать в книге продаж с кодом вида операции 21, а не 18?	18280068	1	0	0	45366
изменения марта	3138106	1	1	1	45366
как составить пояснения в налоговую?	6229812	1	1	1	45366
Как отражаются в бухгалтерском и налоговом учете доходы и расходы от продажи и покупки валюты?	3370933	1	0	0	45366
Может ли нотариус принять в расходы в целях налогообложения ж/д билеты на служебные командировки, а также проживание в гостинице в связи с поездками в нотариальную палату, находящуюся в другом городе, по необходимости получения реестров, бланков, оборудования и т.п.?	1859862	1	0	0	45366
размер пени при неуплате налога на упрощенке	7443165	1	1	0	45366
"В ""Заявлении о зачете положительного сальдо ЕНС в счет фиксированных взносов ИП"" есть строчка ""Признак налогового агента"", там проставляется 2 или 1. Нигде не могу найти эти значения."	85617	1	0	0	45366
Добрый день! Просим подсказать. Наш поставщик находится в другом городе и при отгрузке, которая была самовывозом с их склада, в графе грузополучателя прописывает нашу организацию, но адрес указывает свой, по которому производилась отгрузка, правильно ли это? Есть ли какая то ссылка на правильность заполнения этой графы	6536392	1	0	0	45366
Доброе утро. Как вернуть излишне перечисленную сумму штрафа из ЕФС?	3421913	1	0	0	45366
Добрый день, нужна информация какой сч.ф. выставить при ошибке в цене исправительный или корректировочный	5277266	1	0	0	45366
может ли ИП взять патент на информационные услуги, если они не перечислены в перечне видов работ в НК	170795	1	0	0	45366
здравствуйте! мы арендаторы. согласно договору с арендодателем коммунальные услуги оплачиваем мы (арендодатель выставляет нам отдельно счет и акт). должны ли мы с арендодателя брать подтверждающие документы на суммы КУ?	8573417	1	0	0	45366
Здравствуйте, каким образом вести учет ГСМ у нотариуса (на общей системе налогообложения)? Личный транспорт используется для поездок на работу, поездки по служебным обязанностям - к клиентам, в архив и прочее. Была поездка на учебу в Крым, которую устраивала Нотариальная палата- можно ли эти затраты учесть?	21253968	1	0	0	45366
здравствуйте	10524597	1	1	0	45366
Доброе утро. Подскажите пожалуйста может ли ООО купить ТС у физ.лица? и какие доки от ФЛ должна получить ООО?	6546557	1	0	0	45366
Доброе утро	4417689	1	1	0	45366
"здравствуйте. подскажите по маркировке соков и сахаросодержащих напиток. С какой даты это обязательно. Нам поставщики поставляют товар ( сахаросодержащие напитки - лимонад, соки и другое) без отражения в честном знаке и ссылаются на то, что идет только ""внедрение этапов по обязательной маркировке"". это правильно?"	1847691	1	0	0	45366
Добрый день! Подскажите, пожалуйста, должны ли мы предоставлять покупателю исправительный акт выполненных работ при выставлении исправительного с/ф?	18708768	1	0	0	45366
Добрый день! Нужно ли заполнять раздел 2.1 Декларации по налогу на имущество если на 31.12 все имущество выбыло	19389362	1	0	0	45366
здравствуйте!	3337414	1	1	0	45366
Добрый день, необходим образец или памятка по заполнению 3-ндфл у нотариуса за 2023г. с превышением доходов свыше 5000000 и получением личного имущественного вычета	3694593	1	0	0	45366
